Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
29486766,"Strange the Dreamer (Strange the Dreamer, #1)",Laini Taylor,"Taylor, Laini",,"=""""","=""""",4,4.28,Hodder & Stoughton,Kindle Edition,545,2017,2017,2020/09/11,2017/11/23,,,read,,,,1,0
12781,The Satanic Verses,Salman Rushdie,"Rushdie, Salman",,"=""0312270828""","=""9780312270827""",0,3.71,Picador,Paperback,561,1997,1988,,2020/09/10,to-read,to-read (#94),to-read,,,,0,0
14836,Midnight’s Children,Salman Rushdie,"Rushdie, Salman",,"=""0099578514""","=""9780099578512""",0,3.98,Vintage,Paperback,647,1995,1981,,2020/09/10,to-read,to-read (#93),to-read,,,,0,0
50027029,You Deserve Each Other,Sarah Hogle,"Hogle, Sarah",,"=""""","=""""",0,3.92,G.P. Putnam's Sons,Kindle Edition,368,2020,2020,,2020/09/09,to-read,to-read (#92),to-read,,,,0,0
50892212,"These Violent Delights (These Violent Delights, #1)",Chloe Gong,"Gong, Chloe",,"=""1534457690""","=""9781534457690""",0,3.84,Margaret K. McElderry Books,Hardcover,449,2020,2020,,2020/09/03,to-read,to-read (#91),to-read,,,,0,0
16981,Invisible Man,Ralph Ellison,"Ellison, Ralph",,"=""""","=""""",3,3.91,Vintage,Paperback,581,1995,1952,2020/08/25,2020/08/10,,,read,Kind of confusingly written.,,,1,0
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0439206472""","=""9780439206471""",0,4.01,"Scholastic, Inc.",Paperback,176,1999,1999,,2020/08/24,to-read,to-read (#90),to-read,,,,0,0
6362861,The Pact,Jodi Picoult,"Picoult, Jodi",,"=""034097687X""","=""9780340976876""",5,4.03,Hachette Book Publishing India,Paperback,480,2008,1998,2014/05/14,2014/05/10,,,read,The trial was probably the most thrilling few chapters of this book. The back and forth presentation of evidence and questioning of people who took the stand kept me reading till the end. Awesome plot and storyline; it was really well thought-out.,,,1,0
18937575,The Golem and the Djinni,Helene Wecker,"Wecker, Helene",,"=""0007480180""","=""9780007480180""",4,4.13,Blue Door,ebook,656,2013,2013,2020/08/13,2020/07/10,,,read,,,,1,0
7913305,"The Immortals of Meluha (Shiva Trilogy, #1)",Amish Tripathi,"Tripathi, Amish",,"=""""","=""""",0,4.13,Westland ,Paperback,436,2010,2010,,2020/08/12,to-read,to-read (#89),to-read,,,,0,0
40148146,Love From A to Z,S.K. Ali,"Ali, S.K.",,"=""""","=""""",0,4.12,Salaam Reads,Kindle Edition,384,2019,2019,,2020/08/11,to-read,to-read (#88),to-read,,,,0,0
35614314,The Weight of Our Sky,Hanna Alkaf,"Alkaf, Hanna",,"=""1534426086""","=""9781534426085""",0,4.21,Salaam Reads,Hardcover,277,2019,2019,,2020/08/10,to-read,to-read (#87),to-read,,,,0,0
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",0,3.89,Vintage,Paperback,226,2004,2003,,2020/08/10,to-read,to-read (#86),to-read,,,,0,0
48570522,Again Again,E. Lockhart,"Lockhart, E.",,"=""038574479X""","=""9780385744799""",0,3.14,Delacorte Press,Hardcover,289,2020,2020,,2020/05/31,to-read,to-read (#83),to-read,,,,0,0
18765,"I, Claudius (Claudius, #1)",Robert Graves,"Graves, Robert",,"=""067972477X""","=""9780679724773""",0,4.24,Vintage,Paperback,468,1989,1934,,2020/07/16,to-read,to-read (#85),to-read,,,,0,0
29236299,"Gemina (The Illuminae Files, #2)",Amie Kaufman,"Kaufman, Amie","Jay Kristoff, Marie Lu","=""0553499165""","=""9780553499162""",4,4.44,Knopf Books for Young Readers,Library Binding,659,2016,2016,2020/07/10,2020/06/06,,,read,Not as good as the first but definitely still worth the read. The continuity is amazing and I love the format of storytelling!,,,1,0
53697696,Pretending,Holly Bourne,"Bourne, Holly",,"=""""","=""""",4,3.87,Hodder & Stoughton,Kindle Edition,448,2020,2020,2020/06/30,2020/06/28,,,read,"Holly Bourne definitely has a talent for putting to pen raw feelings. And although I can't say I feel positively strongly towards this book, I do feel it struck something within me. Where that feeling leads, I'm not sure yet.",,,1,0
42424088,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""""","=""""",3,3.97,HarperVoyager,Kindle Edition,243,2018,1953,2020/06/28,2017/11/07,,,read,,,,1,0
51208952,"The Wicked King (The Folk of the Air, #2)",Holly Black,"Black, Holly",,"=""""","=""""",4,4.30,Hot Key Books,Kindle Edition,337,2019,2019,2020/06/18,2020/06/02,,,read,,,,1,0
34466963,Why We Sleep: Unlocking the Power of Sleep and Dreams,Matthew Walker,"Walker, Matthew",,"=""""","=""""",0,4.38,Scribner,Hardcover,368,2017,2017,,2020/06/05,to-read,to-read (#84),to-read,,,,0,0
27363787,Illuminae (The Illuminae Files #1),Amie Kaufman,"Kaufman, Amie",Jay Kristoff,"=""""","=""""",5,4.24,Oneworld Publications,Kindle Edition,608,2015,2015,2020/06/05,2020/06/03,,,read,"Maybe it's an exaggeration to say I don't feel like the same person after this book, but it's how I feel. I was chewed up and spit out by this book and I don't think I have the courage to go through it again. This book has left me in pain and I dont know if I'd recommend grief to anyone else but my god that was one hell of a ride.",,,1,0
23342851,"Lirael (The Old Kingdom, #2)",Garth Nix,"Nix, Garth",,"=""""","=""""",4,4.29,Hot Key Books,Kindle Edition,512,2014,2001,2020/06/02,2020/05/11,,,read,,,,1,0
50175239,Burn,Patrick Ness,"Ness, Patrick",,"=""0062869493""","=""9780062869494""",0,3.74,Quill Tree Books,Hardcover,371,2020,2020,,2020/05/31,to-read,to-read (#82),to-read,,,,0,0
29075524,Radio Silence,Alice Oseman,"Oseman, Alice",,"=""""","=""""",4,4.19,Harper Collins Children's Books,Kindle Edition,418,2016,2016,2020/05/30,2020/05/30,,,read,"I like the idea that university doesn't have to be the end all be all... But despite the sense of realism the book tries to convey about the actual merits of a formal education, I'm left at the end of the book feeling a bit unsatisfied. I've felt for the most part like I could see myself in her, and I could reasonably be her. Then towards the end i just don't. There is a note of happily ever after, I suppose I'm just hung up on the ever after. <br/><br/>I guess what I'm trying to say is, the characters had a lot of potential to be developed further! <br/><br/><br/>But that isn't to say you shouldn't read the book. I loved the pacing of the story, it reads really well. I love the representation of platonic friendships in a YA novel. With the mainstream of relationships in YA it almost seems as though romantic love is the default form for the main characters to take. Love has always been central to the equation. But it's beautiful to imagine a universe where it doesn't have to be. Where you could love fiercely without the sexual attraction, where you could feel warmed by a relationship without the romance.",true,,2,0
18481276,Fangirl,Rainbow Rowell,"Rowell, Rainbow",,"=""""","=""""",4,3.95,Macmillan Children's,Kindle Edition,448,2013,2013,2020/05/14,2020/05/14,,,read,"""It reads like a waltz.""<br/><br/>Definitely one of those books you could go through in one night! I've never seen fanfiction from this perspective before and it's a beautiful world Rainbow Rowell has opened me up to ❤️",,,1,0
22396330,"Sabriel (Abhorsen, #1)",Garth Nix,"Nix, Garth",,"=""""","=""""",4,4.17,Hot Key Books,Kindle Edition,323,2014,1995,2020/05/11,2016/11/10,,,read,,,,1,0
39633031,Wildcard (Warcross #2),Marie Lu,"Lu, Marie",,"=""""","=""""",4,4.00,G.P. Putnam's Sons Books for Young Readers,Kindle Edition,352,2018,2018,2020/05/03,2020/05/03,,,read,,,,1,0
41014903,"Warcross (Warcross, #1)",Marie Lu,"Lu, Marie",,"=""""","=""""",5,4.14,G.P. Putnam's Sons Books for Young Readers,Kindle Edition,366,2017,2017,2020/05/03,2020/03/23,,,read,,,,1,0
11250317,The Song of Achilles,Madeline Miller,"Miller, Madeline",,"=""1408816032""","=""9781408816035""",4,4.33,Bloomsbury Publishing,Hardcover,352,2011,2011,2020/05/03,2018/06/15,,,read,,,,1,0
22842001,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",,"=""1408855676""","=""9781408855676""",5,4.58,Bloomsbury,Paperback,462,2014,1999,2015/03/19,2015/03/18,,,read,,,,1,0
17699853,"Chain of Gold (The Last Hours, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1481431870""","=""9781481431873""",5,4.39,Margaret K. McElderry Books,Hardcover,582,2020,2020,2020/04/28,2020/01/14,,,read,,,,1,0
34459,Metaphors We Live By,George Lakoff,"Lakoff, George",Mark Johnson,"=""0226468011""","=""9780226468013""",0,4.09,University of Chicago Press,Paperback,276,2003,1980,,2020/04/19,to-read,to-read (#81),to-read,,,,0,0
28495773,"Caraval (Caraval, #1)",Stephanie Garber,"Garber, Stephanie",,"=""1473629179""","=""9781399720496""",4,3.98,Hodder & Stoughton,Kindle Edition,310,2017,2016,2020/02/10,2020/02/10,,,read,,,,1,0
46036658,The Places I've Cried in Public,Holly Bourne,"Bourne, Holly",,"=""1474967051""","=""""",5,3.99,Usborne Publishing,Kindle Edition,340,2019,2019,2020/03/04,2020/01/01,,,read,"I am blown away. At first I thought I was a dumb book about teenage love but as I kept reading, it was so much more profound than. It's a process, its all the unspoken feelings we have about falling into a strange relationship. And it's funny that you believe you'll never be _that_ girl, how you're immune bad relationships to this because you know. But sometimes you can't see it. And this book is a beautiful, heart-wrenching reminder of that. <br/><br/>Thank you Holly Bourne. For putting to words feelings I could not articulate, for showing me what I could not see myself.",,,1,0
37769536,"To Kill a Kingdom (Hundred Kingdoms, #1)",Alexandra Christo,"Christo, Alexandra",,"=""""","=""""",4,3.74,Hot Key Books,Kindle Edition,352,2018,2018,2020/02/13,2020/02/10,,,read,,,,1,0
52061964,Reverie,Ryan La Sala,"Sala, Ryan La",,"=""1492682667""","=""9781492682660""",0,3.45,Sourcebooks Fire,Hardcover,397,2019,2019,,2019/12/03,to-read,to-read (#78),to-read,,,,0,0
11925514,Code Name Verity,Elizabeth Wein,"Wein, Elizabeth",,"=""1405258217""","=""9781405258210""",0,4.01,Egmont Press,Paperback,452,2012,2012,,2020/01/24,to-read,to-read (#80),to-read,,,,0,0
45872054,The Kingdom of Back,Marie Lu,"Lu, Marie",,"=""1524739014""","=""9781524739010""",0,3.71,G.P. Putnam's Sons Books for Young Readers,Hardcover,313,2020,2020,,2020/01/14,to-read,to-read (#79),to-read,,,,0,0
13618440,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",Laini Taylor,"Taylor, Laini",,"=""0316134074""","=""9780316134071""",0,4.12,"Little, Brown & Company",Hardcover,613,2014,2014,2019/12/24,2020/01/01,,,read,,,,2,0
41795733,Range: Why Generalists Triumph in a Specialized World,David   Epstein,"Epstein, David",,"=""0735214484""","=""9780735214484""",0,4.14,Riverhead Books,Hardcover,352,2019,2019,,2020/01/01,currently-reading,currently-reading (#1),currently-reading,,,,1,0
12812550,"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)",Laini Taylor,"Taylor, Laini",,"=""0316133973""","=""9780316133975""",4,4.14,"Little, Brown Books for Young Readers",Hardcover,517,2012,2012,2019/10/11,2019/08/12,,,read,,,,1,0
42121526,"Rebel (Legend, #4)",Marie Lu,"Lu, Marie",,"=""1250221706""","=""9781250221704""",3,4.08,Roaring Brook Press,Hardcover,376,2019,2019,2019/12/14,2019/09/27,,,read,Super predictable and oversimplification to a beautiful universe.,,,1,0
43522576,Imaginary Friend,Stephen Chbosky,"Chbosky, Stephen",,"=""1538731339""","=""9781538731338""",0,3.55,Grand Central Publishing,Hardcover,705,2019,2019,,2019/09/27,to-read,to-read (#77),to-read,,,,0,0
41861643,"Crown of Coral and Pearl (Crown of Coral and Pearl, #1)",Mara Rutherford,"Rutherford, Mara",,"=""1335090444""","=""9781335090447""",0,3.88,Inkyard Press,Hardcover,432,2019,2019,,2019/09/10,to-read,to-read (#76),to-read,,,,0,0
43701926,Angel Mage,Garth Nix,"Nix, Garth",,"=""1760871303""","=""9781760871307""",0,3.63,Allen & Unwin,Kindle Edition,560,2019,2019,,2019/08/27,to-read,to-read (#75),to-read,,,,0,0
13528340,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,"Taylor, Laini",,"=""031613399X""","=""9780316133999""",4,3.99,"Little, Brown Books for Young Readers",Paperback,418,2012,2011,2019/08/11,2015/01/03,,,read,,,,1,0
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",5,4.36,Vintage,Paperback,512,2015,2011,2019/07/23,2019/07/23,,,read,Amazing book that puts human life in perspective. It's the kind of book you could read again and again at different points in your life and learn something new from it every time. 10/10 recommend for everyone to read.,,,1,0
36445279,"Renegades (Renegades, #1)",Marissa Meyer,"Meyer, Marissa",,"=""1509876448""","=""9781509876440""",4,4.13,Macmillan Children's Books,Paperback,552,2017,2017,2019/07/22,2019/06/18,,,read,,,,1,0
7170627,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""""","=""""",0,4.33,Scribner,Hardcover,571,2010,2010,,2019/07/18,to-read,to-read (#74),to-read,,,,0,0
45019571,The Red Scrolls of Magic (The Eldest Curses #1),Cassandra Clare,"Clare, Cassandra",Wesley Chu,"=""1534445560""","=""9781534445567""",5,4.11,Simon & Schuster,Paperback,368,2019,2019,2019/06/17,2019/05/29,,,read,,,,1,0
43262307,"Queen of Air and Darkness (The Dark Artifices, #3)",Cassandra Clare,"Clare, Cassandra",,"=""1534431322""","=""9781534431324""",4,4.33,Margaret K. McElderry Books,Paperback,912,2018,2018,2019/05/29,2019/05/14,,,read,It's so heartwarming to watch all these characters you've follow through the series become happy. I am intoxicated by Cassandra Clare's ability to build worlds and characters so vivid that I feel like I am a part of it.,,,1,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",4,4.24,"Little, Brown and Company",Hardcover,393,2018,2018,2019/05/13,2019/05/11,,,read,,,,1,0
39884755,White Rose,Kip Wilson,"Wilson, Kip",,"=""""","=""""",0,3.97,Versify,Hardcover,358,2019,2019,,2019/04/09,to-read,to-read (#73),to-read,,,,0,0
29249186,8 Great Smarts: Discover and Nurture Your Child's Intelligences,Kathy Koch,"Koch, Kathy",John Stonestreet,"=""0802493572""","=""9780802493576""",0,4.15,Moody Publishers,ebook,224,2016,,,2019/04/02,to-read,to-read (#72),to-read,,,,0,0
37378443,"Scythe (Arc of a Scythe, #1)",Neal Shusterman,"Shusterman, Neal",,"=""1406379247""","=""9781406379242""",4,4.33,Walker Books,Paperback,447,2018,2016,2019/03/11,2019/02/21,,,read,,,,1,0
40727470,"Stalking Jack the Ripper (Stalking Jack the Ripper, #1)",Kerri Maniscalco,"Maniscalco, Kerri",,"=""""","=""""",0,3.95,Jimmy Patterson,Kindle Edition,337,2016,2016,,2019/03/09,to-read,to-read (#71),to-read,,,,0,0
31458203,Heartless,Marissa Meyer,"Meyer, Marissa",,"=""1509814132""","=""9781509814138""",4,4.09,Macmillan Children's Books,Paperback,450,2017,2016,2019/02/21,2018/10/01,,,read,I love fairy tale retellings &#x1f60d;,,,1,0
24113,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465026567""","=""9780465026562""",0,4.29,Basic Books,Paperback,756,1999,1979,,2019/02/20,to-read,to-read (#70),to-read,,,,0,0
39340341,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408872919""","=""9781408872918""",4,4.69,Bloomsbury Publishing PLC,Paperback,980,2018,2018,2019/02/12,2018/11/22,,,read,,,,1,0
37534907,The City in the Middle of the Night,Charlie Jane Anders,"Anders, Charlie Jane",,"=""0765379961""","=""9780765379962""",0,3.50,Tor Books,Hardcover,366,2019,2019,,2019/02/02,to-read,to-read (#69),to-read,,,,0,0
26148181,"Some Kind of Perfect (Calloway Sisters, #5)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",4,4.65,,ebook,664,2016,2016,2018/12/29,2018/12/26,,,read,,,,1,0
22024907,"Long Way Down (Calloway Sisters, #4)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",4,4.46,K.B. Ritchie,Kindle Edition,599,2015,2015,2018/12/14,2018/08/18,,,read,,,,1,0
42402467,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",0,3.73,Anchor Books,Paperback,212,1994,1958,2018/12/04,2018/12/01,,,read,,,,1,0
32320661,"Everless (Everless, #1)",Sara  Holland,"Holland, Sara",,"=""0062653652""","=""9780062653659""",0,3.79,HarperTeen ,Hardcover,362,2018,2018,,2018/11/30,to-read,to-read (#68),to-read,,,,0,0
307791,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,"DuPrau, Jeanne",,"=""0375822747""","=""9780375822742""",0,3.89,Random House Children's Books,Paperback,270,2003,2003,,2018/10/18,to-read,to-read (#67),to-read,,,,0,0
31521391,"The Rose & the Dagger (The Wrath & the Dawn, #2)",Renée Ahdieh,"Ahdieh, Renée",,"=""0147513863""","=""9780147513861""",4,4.04,Nancy Paulsen Books,Paperback,420,2017,2016,2018/10/01,2018/09/04,,,read,,,,1,0
34042748,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renée Ahdieh,"Ahdieh, Renée",,"=""1473657938""","=""9781473657939""",4,4.06,Hodder Paperback,Paperback,404,2017,2015,2018/09/04,2018/08/19,,,read,A strong female lead that I LOVE and makes a lot of sense HAHA,,,1,0
38255342,The Dark Descent of Elizabeth Frankenstein,Kiersten White,"White, Kiersten",,"=""0525577947""","=""9780525577942""",0,3.90,Delacorte Press,Hardcover,304,2018,2018,,2018/08/28,to-read,to-read (#66),to-read,,,,0,0
37678009,And The Ocean Was Our Sky,Patrick Ness,"Ness, Patrick",Rovina Cai,"=""0062860720""","=""9780062860729""",0,3.62,Quill Tree Books,Hardcover,160,2018,2018,,2018/08/28,to-read,to-read (#65),to-read,,,,0,0
22105369,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",,"=""""","=""""",4,3.90,Anchor Books,Paperback,527,2013,2013,2018/08/27,2018/08/26,,,read,"I really love all the extravagance and how incredibly EXTRA everyone is HAHA. By far my favorite character is Astrid that girl really owns it. Sad to see that Rachel is such a flat character. there's really nothing much going on about how she is except for what Nick says about her. But I guess that was because there's too many characters and things going on in the story to be able to really delve into that. <br/><br/>All in all, it was a good read! And the movie was &#x1f44c; catch it if you can!",,,1,0
35529926,"Ruin and Rising (The Shadow and Bone Trilogy, #3)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250063167""","=""9781250063168""",4,3.99,Square Fish,Paperback,417,2017,2014,2018/08/18,2018/08/09,,,read,,,,1,0
22024901,"Fuel the Fire (Calloway Sisters, #3)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",4,4.39,,ebook,462,2015,2015,2018/08/17,2018/08/15,,,read,,,,1,0
24920901,"The Deal (Off-Campus, #1)",Elle Kennedy,"Kennedy, Elle",,"=""""","=""""",4,4.24,Elle Kennedy Inc.,Kindle Edition,342,2015,2015,2018/08/14,2018/08/14,,,read,,,,1,0
18308270,Addicted After All (Addicted #5),Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",4,4.45,,ebook,457,2014,2014,2018/08/11,2018/08/09,,,read,,,,1,0
22296725,"Ricochet (Addicted, #2)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",4,3.79,K.B. Ritchie,ebook,260,2014,2013,2018/08/09,2018/08/09,,,read,,,,1,0
18479451,Thrive (Addicted #4),Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""0990622509""","=""9780990622505""",4,4.04,K.B. Ritchie,ebook,425,2014,2014,2018/08/06,2018/08/05,,,read,,,,1,0
35529904,"Siege and Storm (The Shadow and Bone Trilogy, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""125004443X""","=""9781250044433""",4,3.82,Square Fish,Paperback,435,2017,2013,2018/08/05,2018/07/21,,,read,,,,1,0
18308266,Hothouse Flower (Calloway Sisters #2),Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""0989339262""","=""9780989339261""",4,4.28,,ebook,479,2014,2014,2018/08/05,2018/08/05,,,read,,,,1,0
20658510,"Kiss the Sky (Calloway Sisters, #1)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""0989339289""","=""9780989339285""",4,4.24,K.B. Ritchie,Paperback,442,2014,2014,2018/08/05,2018/08/05,,,read,,,,1,0
22296819,Addicted for Now (Addicted #3),Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",4,4.19,K.B. Ritchie,ebook,488,2014,2013,2018/08/05,2018/08/05,,,read,,,,1,0
22296542,"Addicted to You (Addicted, #1)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",4,3.76,,ebook,324,2014,2013,2018/08/05,2018/06/10,,,read,,,,1,0
35384793,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250027438""","=""9781250027436""",5,3.93,Square Fish,Paperback,358,2017,2012,2018/07/21,2018/07/20,,,read,I don't know why I'm still crying. The writing is riveting I can't take my eyes of the words for a second.,,,1,0
35116827,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",4,4.59,Orion Children's Books,Paperback,546,2017,2016,2018/07/06,2018/06/02,,,read,Wow this is really good. like entire societies and schemes so flawlessly built HOW. I would have liked it better if the aftermath was more detailed but it's not a huge loss,,,1,0
36332136,The Mere Wife,Maria Dahvana Headley,"Headley, Maria Dahvana",,"=""0374208433""","=""9780374208431""",0,3.89,MCD,Hardcover,308,2018,2018,,2018/06/26,to-read,to-read (#64),to-read,,,,0,0
35144326,"Bring Me Their Hearts (Bring Me Their Hearts, #1)",Sara Wolf,"Wolf, Sara",,"=""""","=""""",0,4.02,Entangled: Teen,Hardcover,370,2018,2018,,2018/06/13,to-read,to-read (#63),to-read,,,,0,0
36048256,"A Court of Frost and Starlight (A Court of Thorns and Roses, #3.5)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408890321""","=""9781408890325""",4,3.76,Bloomsbury,Paperback,229,2018,2018,2018/06/02,2018/06/04,,,read,,,,1,0
29975820,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",4,4.48,Orion Childrens Books,Paperback,495,2016,2015,2018/06/03,2018/05/24,,,read,So much complexity in every character damn. love them!,,,1,0
33306347,"Tower of Dawn (Throne of Glass, #6)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408887975""","=""9781408887974""",5,4.27,Bloomsbury,Paperback,660,2017,2017,2018/05/24,2018/05/13,,,read,Aelin :(((,,,1,0
37772713,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,"=""1471407039""","=""9781471407031""",4,4.04,Hot Key Books,Paperback,370,2018,2018,2018/05/14,2018/05/06,,,read,interesting can't wait to see how this unfolds!,,,1,0
37748719,"Restore Me (Shatter Me, #4)",Tahereh Mafi,"Mafi, Tahereh",,"=""1405291788""","=""9781405291781""",4,4.16,Electric Monkey,Paperback,448,2018,2018,2018/05/06,2018/05/05,,,read,Oml.. the plot twist is real,,,1,0
27161189,"United as One (Lorien Legacies, #7)",Pittacus Lore,"Lore, Pittacus",,"=""0062387650""","=""9780062387653""",4,4.30,HarperCollins,Hardcover,449,2016,2016,2018/05/05,2018/04/28,,,read,,,,1,0
29777021,"The Fate of Ten (Lorien Legacies, #6)",Pittacus Lore,"Lore, Pittacus",,"=""1405913649""","=""9781405913645""",4,4.29,Penguin Books Ltd,Paperback,352,2016,2015,2018/04/28,2018/04/17,,,read,,,,1,0
26012242,"The Revenge of Seven (Lorien Legacies, #5)",Pittacus Lore,"Lore, Pittacus",,"=""1405913622""","=""9781405913621""",3,4.25,Penguin Books Ltd.,Paperback,320,2015,2014,2018/04/17,2018/04/16,,,read,"Reading through I was wondering why I couldn't really connect with any of the characters well. I still find John annoying even though this is already the fifth book. Nine's charm that I found interesting in the second and third book now make him look like a douche. I won't go onto a hate rampage, but I suppose the underlying reason is that I feel like the characters haven't been developed well enough. There is not enough time invested to their thought process and emotions as each individual character. After all, we mostly only get a glimpse of John or Six, but even with the extra exposure to how they think I still can't quite grasp them as real people. The story itself is interesting and I enjoy the concept of it. However, at one point of the book when Setrakus Ra arrives in New York at the last few chapters and becomes so overtly distraught that this part of his plan has been foiled I felt underwhelmed by the situation. It felt so out of character and forced (probably because the antagonist of the series feels kinda one dimensional to begin with). <br/><br/>All in all, not the greatest series, but I will finish it because I bought the box set HAHA",true,,2,0
30319767,"The Power of Six (Lorien Legacies, #2)",Pittacus Lore,"Lore, Pittacus",,"=""""","=""""",4,4.14,Penguin,Paperback,380,2012,2011,2018/03/21,2018/03/14,,,read,,,,1,0
18934087,"The Rise of Nine (Lorien Legacies, #3)",Pittacus Lore,"Lore, Pittacus",,"=""""","=""""",4,4.17,Penguin,Kindle Edition,315,2012,2012,2018/03/27,2018/03/25,,,read,"Four's 'righteousness' has hit any all time high of being annoying. I get that hes supposed to be the archetype of the guy with a conscience, but for the most part he comes off as more naive and selfish that heroic. Sobs. Other than that I'm loving Eight PLEASE DONT DIE",,,1,0
24308159,"The Fall of Five (Lorien Legacies, #4)",Pittacus Lore,"Lore, Pittacus",,"=""0141047879""","=""9780141047874""",4,4.22,Penguin,Paperback,352,2014,2013,2018/04/05,2018/03/27,,,read,,,,1,0
29965825,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,"Lore, Pittacus",,"=""""","=""""",4,3.94,Penguin Group,Paperback,374,2011,2010,2018/03/14,2018/02/02,,,read,,,,1,0
25422809,"The Never Hero (Chronicles of Jonathan Tibbs, #1)",T. Ellery Hodges,"Hodges, T. Ellery",,"=""""","=""""",0,4.05,Foggy Night Publishing,Kindle Edition,429,2015,2014,,2018/04/03,to-read,to-read (#62),to-read,,,,0,0
20875019,The Darkest Part of the Forest,Holly Black,"Black, Holly",,"=""1780621736""","=""9781780621739""",5,3.87,Indigo,Hardcover,324,2015,2015,2015/04/30,2015/04/27,,,read,I like how the knight didn't have to be a guy and no one questioned it. And I like how hazel and jack didn't have to define their relationship all the had to do was be in love with each other. ,true,,1,0
36210059,"The Becoming of Noah Shaw (The Shaw Confessions, #1)",Michelle Hodkin,"Hodkin, Michelle",,"=""1534418407""","=""9781534418400""",4,3.64,Simon & Schuster Export,Paperback,360,2017,2017,2018/02/02,2018/01/28,,,read,I wasn't expecting it to feel so detached from the characters I had known in the previous series which shocked me. Noah wasn't the Noah I knew and Mara honestly felt like an empty character in the first few chapters. granted it did get better later on IDK kinda expected something different (?) but this different is not too shabby either haha,,,1,0
6654313,"Linger (The Wolves of Mercy Falls, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545123283""","=""9780545123280""",3,3.88,Scholastic Press,Hardcover,362,2010,2010,2018/01/10,2017/12/03,,,read,IDK why but the feels don't really hit me.,,,1,0
22743742,"Colour of Magic (Disc world, #1)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,4.00,,ebook,198,,1983,,2017/12/26,to-read,to-read (#61),to-read,,,,0,0
6068551,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545123267""","=""9780545123266""",0,3.76,Scholastic Press,Hardcover,392,2009,2009,2017/11/30,2017/12/03,,,read,I feel like it could have been better written to make the characters less one dimensional.,,,1,0
